a,b,y
0.47298583148997897,2.7326346810749875,1.004204928029209
-0.6814258794394451,-1.051940539809818,3.209273766300657
0.24243949669047796,0.4968469845524827,2.9994903699782807
-1.7007356340383315,-1.057191142091849,3.6966576362568877
0.7531428339492002,-1.117262766427756,3.252910065339445
-1.534721340208044,-0.17536657631439573,3.4716132308976646
0.0051270781322723565,0.41868600692722624,2.992665776577515
-0.12022767015619135,1.0170545811901115,2.897686810507934
-0.8069818785729513,1.1398429000234997,2.982150792167554
2.8718193949889166,0.3299855187996442,4.645876100566957
-0.597822919406344,-0.16394002364813812,3.071919059233276
0.47245699353575754,1.8120633029806108,2.4496388335313224
1.0959561180085615,-0.21433438495824844,3.2412085981502963
-1.2151688010922146,1.3708119306129225,3.0377342982617623
1.3423563714379816,0.7425710661362065,3.319437881639001
-0.12214978766832274,0.6377707659908852,2.9770426893673583
1.012515476977173,-0.5286485213934827,3.219811619287258
-0.9138691467058685,-0.3749180173835957,3.172301343074627
-1.029530207374499,1.9689269690094964,2.448697807019433
1.2097964496316869,0.6567192744528235,3.2643984875481866
0.5018723037790331,0.07859627658302147,3.0503266099951043
0.13884617715623349,0.04232844225813996,3.0038480682077777
0.6407611133416717,1.1014484867943393,2.9484884674862997
0.5273326651106617,-0.9793580380290833,3.1495503069908866
-1.1543602352166882,0.0787884801565549,3.2664606015991016
-2.213333479396823,-1.9444743655391432,4.714970995413503
-1.6817565103951275,-1.062991788971679,3.6857739133105416
-1.7880942510621582,0.02333338549568974,3.639454939757418
-2.218534945031401,0.16125559840603862,3.9839601415980765
-0.6474307801655981,-0.19351363400645716,3.0845579837158215
-0.528404320814362,-0.4340762769395086,3.064021186574393
-0.03920917482874638,0.9472428168119505,2.9153143147354887
0.214975948415751,1.8049283386433121,2.421239458746182
-0.3843588025535037,-1.282743726011477,3.240613026859171
-0.2539040780918859,0.77788875371809,2.965822558764329
0.07325207460394162,0.6924463664097187,2.9678716184736946
-0.9972038374246764,0.27690363966319714,3.1967599226930647
